Price,Close,High,Low,Open,Volume
Ticker,MOS,MOS,MOS,MOS,MOS
Date,,,,,
1988-05-27,8.368839263916016,8.442250134652122,8.368839263916016,8.405544699284068,148800
1988-05-31,8.478958129882812,8.478958129882812,8.22202000473485,8.295430897634267,220400
1988-06-01,8.662485122680664,8.699190568115752,8.478957895505227,8.478957895505227,366400
1988-06-02,8.809300422668457,8.809300422668457,8.62577333052953,8.6991841673851,211600
1988-06-03,9.176360130310059,9.3965927734375,9.176360130310059,9.32318189239502,283000
1988-06-06,9.396594047546387,9.543415829539299,9.102950483560562,9.102950483560562,364400
1988-06-07,9.433297157287598,9.87376239420375,9.2497699752392,9.396591720877918,554200
1988-06-08,9.763642311096191,9.837053155540524,9.433293511096696,9.433293511096696,237600
1988-06-09,10.020581245422363,10.167402948651995,9.653526987348284,9.653526987348284,268200
1988-06-10,10.020581245422363,10.130697522844587,9.983875819614955,10.020581245422363,188200
1988-06-13,10.162490844726562,10.347263405539774,10.051627308238636,10.051627308238636,57600
1988-06-14,10.938526153564453,11.52979783754091,10.23639102884241,10.23639102884241,760000
1988-06-15,11.529806137084961,11.677624164483486,10.8646250137916,10.8646250137916,621400
1988-06-16,11.308079719543457,11.825442843967014,11.16026168399387,11.455897755093044,505600
1988-06-17,11.012438774108887,11.529801669536822,10.938529789047754,11.381983699414555,139800
1988-06-20,11.197221755981445,11.197221755981445,10.938540065249201,11.012449119744128,285400
1988-06-21,11.603715896606445,11.67762491505617,11.234170804357833,11.234170804357833,531000
1988-06-22,11.973259925842285,12.416713997169776,11.825441902066453,11.825441902066453,772800
1988-06-23,12.305851936340332,12.786260570491756,12.194988405382311,12.268897426020992,820800
1988-06-24,12.231937408447266,12.490618864215032,12.231937408447266,12.342800889490594,251400
1988-06-27,12.158036231994629,12.231945266839581,12.084127197149677,12.231945266839581,276000
1988-06-28,11.82544231414795,12.194987386465073,11.418942734599113,12.121078372001648,510000
1988-06-29,11.56676197052002,11.751534525959636,11.56676197052002,11.751534525959636,208200
1988-06-30,11.640670776367188,11.677625286768352,11.566761755564857,11.603716265966021,299600
1988-07-01,11.751533508300781,11.788488016188518,11.714579000413043,11.714579000413043,212600
1988-07-05,12.084124565124512,12.342806130738797,11.788488490136755,11.788488490136755,205200
1988-07-06,12.268898010253906,12.56453410688653,12.084125449858517,12.121079961937594,642800
1988-07-07,12.490628242492676,12.564537285347662,12.268901113927717,12.268901113927717,551200
1988-07-08,12.194989204406738,12.379761768109871,12.121080178925485,12.121080178925485,536000
1988-07-11,11.973259925842285,12.231941467449987,11.973259925842285,12.158032455562072,117400
1988-07-12,11.78848648071289,12.010213499158901,11.603713965341216,11.973258996084565,109600
1988-07-13,11.751533508300781,11.899351539851734,11.751533508300781,11.825442524076257,45800
1988-07-14,12.305851936340332,12.416715467298353,11.677625260911546,11.677625260911546,356800
1988-07-15,12.305851936340332,12.564533508575714,12.158033895062971,12.342806446659672,362400
1988-07-18,11.82544231414795,12.268896400928497,11.82544231414795,12.194987386465073,158400
1988-07-19,11.529806137084961,11.788487685032381,11.23417008228791,11.788487685032381,2492400
1988-07-20,11.23416805267334,11.52980405405948,11.08635005198027,11.52980405405948,528400
1988-07-21,11.418939590454102,11.455894087510586,11.197212608115187,11.197212608115187,478200
1988-07-22,11.086348533630371,11.418938989639281,11.049394038518269,11.418938989639281,247400
1988-07-25,10.753764152526855,11.16026382839557,10.495082540610403,11.123309312407503,388400
1988-07-26,11.012438774108887,11.049393266639454,10.75375732639492,10.75375732639492,272400
1988-07-27,10.753764152526855,11.197218344383634,10.753764152526855,11.086354796419439,286600
1988-07-28,10.938526153564453,11.049389594310039,10.790708232570339,10.790708232570339,200200
1988-07-29,11.049398422241211,11.160261951561356,10.790716853827536,10.938534892921064,174200
1988-08-01,11.160258293151855,11.825439251021834,11.049394800173527,11.123303795492413,376200
1988-08-02,11.23416805267334,11.23416805267334,10.827668550767397,11.197213552500074,471400
1988-08-03,11.197221755981445,11.234176283228908,11.160267228733982,11.234176283228908,532800
1988-08-04,11.455900192260742,11.529809225759198,11.197218575016144,11.234173091765372,397000
1988-08-05,11.603715896606445,11.603715896606445,11.41894335048214,11.455897859707001,189400
1988-08-08,11.56676197052002,11.603716481607943,11.45589843725625,11.529807459432096,135600
1988-08-09,11.49284839630127,11.825438864361434,11.308075914045622,11.677620878556917,391200
1988-08-10,11.197221755981445,11.308085337723837,11.012449119744128,11.308085337723837,269000
1988-08-11,11.381985664367676,11.381985664367676,10.93853167744426,11.197213169816253,146800
1988-08-12,11.345032691955566,11.455896203603341,11.234169180307793,11.455896203603341,68000
1988-08-15,11.049398422241211,11.234170971108119,10.975489402694446,11.234170971108119,169600
1988-08-16,11.197221755981445,11.271130810476372,10.790721956259347,11.012449119744128,291400
1988-08-17,11.197221755981445,11.308085337723837,11.086358174239054,11.197221755981445,234600
1988-08-18,11.381985664367676,11.603712657829384,11.234167668726537,11.234167668726537,324800
1988-08-19,11.381985664367676,11.49284916109853,11.381985664367676,11.418940163277961,137800
1988-08-22,11.197221755981445,11.3450398649713,11.123312701486519,11.3450398649713,194200
1988-08-23,11.345032691955566,11.41894169972075,11.197214676425201,11.197214676425201,219600
1988-08-24,11.529806137084961,11.529806137084961,11.381988109686436,11.381988109686436,95600
1988-08-25,11.677619934082031,11.677619934082031,11.455892973308321,11.455892973308321,120800
1988-08-26,11.899347305297852,12.010210789508703,11.640665842139203,11.640665842139203,352800
1988-08-29,12.121072769165039,12.194981749464825,11.899345828265679,11.93630031841557,187600
1988-08-30,12.121072769165039,12.194981749464825,11.973254808565464,12.047163788865252,122000
1988-08-31,12.084124565124512,12.268897111991858,12.047170055751042,12.15803358387145,97400
1988-09-01,11.78848648071289,12.010213499158901,11.751531977638555,12.010213499158901,77400
1988-09-02,12.047167778015137,12.084122280401687,11.899349768468939,11.899349768468939,89200
1988-09-06,12.084124565124512,12.121079074497981,11.973261037004104,12.047170055751042,159200
1988-09-07,12.121072769165039,12.268890729764612,12.010209298715358,12.047163788865252,289200
1988-09-08,12.305851936340332,12.527578998256374,12.12107938474363,12.158033895062971,285600
1988-09-09,12.416716575622559,12.416716575622559,12.268898521150861,12.305853034768786,203600
1988-09-12,12.268006324768066,12.528236761960116,12.268006324768066,12.416709431734953,198600
1988-09-13,12.41671085357666,12.453886634575394,12.268007729581731,12.305183510580465,156600
1988-09-14,12.676939964294434,12.676939964294434,12.491061079187476,12.491061079187476,470200
1988-09-15,12.639764785766602,12.825643679674934,12.602589006984935,12.639764785766602,158000
1988-09-16,12.491068840026855,12.676947840622493,12.4167172397886,12.676947840622493,265000
1988-09-19,12.268006324768066,12.491060985218395,12.268006324768066,12.491060985218395,82800
1988-09-20,12.04495620727539,12.305186742617762,12.007780416512196,12.305186742617762,98600
1988-09-21,12.007776260375977,12.23083092775138,12.007776260375977,12.119303594063679,800200
1988-09-22,11.524489402770996,12.082125986776045,11.152731680100965,12.082125986776045,1026000
1988-09-23,11.524489402770996,11.598840947305003,11.375786313702983,11.375786313702983,156400
1988-09-26,11.301440238952637,11.524494980510912,11.152737077913786,11.524494980510912,171200
1988-09-27,11.078381538391113,11.412963531161314,11.078381538391113,11.33861197721238,204200
1988-09-28,11.041208267211914,11.152735623446377,11.004032481800426,11.0783840526234,111200
1988-09-29,11.450139045715332,11.59884215020514,11.041205508368355,11.041205508368355,463600
1988-09-30,11.115564346313477,11.561673952185588,11.004036944845447,11.487322351206902,4569600
1988-10-03,11.301440238952637,11.301440238952637,11.041209707134648,11.152737077913786,562600
1988-10-04,11.264261245727539,11.412964364483019,11.264261245727539,11.301437025416408,192200
1988-10-05,11.561673164367676,11.636024760280007,11.30144257867451,11.30144257867451,291800
1988-10-06,11.821898460388184,11.896250023032135,11.561667991134357,11.636019553778308,135600
1988-10-07,11.933426856994629,12.044954210798318,11.821899503190942,11.821899503190942,193800
1988-10-10,11.896248817443848,11.93342459499836,11.859073039889337,11.93342459499836,86000
1988-10-11,11.859074592590332,11.933426157434159,11.821898810168419,11.896250375012245,53600
1988-10-12,11.710371017456055,11.821898360479445,11.63601945544046,11.821898360479445,73400
1988-10-13,11.747547149658203,11.970601842373233,11.63601980330069,11.63601980330069,150000
1988-10-14,11.970602989196777,11.970602989196777,11.747548275112365,11.747548275112365,270800
1988-10-17,11.821898460388184,11.970601585676086,11.821898460388185,11.970601585676086,276000
1988-10-18,12.007776260375977,12.007776260375977,11.896248926688273,11.896248926688273,297600
1988-10-19,12.119305610656738,12.342360315147353,12.082129826574969,12.119305610656738,262200
1988-10-20,12.342364311218262,12.416715903454516,12.1193095345095,12.156485330627627,251000
1988-10-21,12.305190086364746,12.379541688095047,12.305190086364748,12.305190086364748,32600
1988-10-24,12.193656921386719,12.342360054574362,12.15648113808981,12.342360054574362,609400
1988-10-25,12.193656921386719,12.193656921386719,12.119305354792898,12.119305354792898,117800
1988-10-26,12.41671085357666,12.453886634575394,12.193656167584265,12.193656167584265,485000
1988-10-27,12.342364311218262,12.491067495690771,12.268012718982009,12.491067495690771,101200
1988-10-28,12.491068840026855,12.491068840026854,12.342365639550344,12.342365639550344,98000
1988-10-31,12.491068840026855,12.491068840026854,12.379541439669472,12.4167172397886,100200
1988-11-01,12.41671085357666,12.453886634575394,12.379535072577928,12.453886634575394,119000
1988-11-02,12.305190086364746,12.453893289825348,12.305190086364748,12.453893289825348,105200
1988-11-03,11.933426856994629,12.268008918405695,11.933426856994629,12.268008918405695,360000
1988-11-04,11.896248817443848,11.93342459499836,11.859073039889337,11.896248817443848,285600
1988-11-07,11.710371017456055,11.859074141487243,11.673195236448256,11.859074141487243,121600
1988-11-08,11.784723281860352,11.896250631530954,11.710371715413283,11.784723281860352,205000
1988-11-09,11.747547149658203,11.784722931777376,11.673195585419862,11.710371367539032,39400
1988-11-10,11.673202514648438,11.747554123021994,11.59885090627488,11.747554123021994,134800
1988-11-11,11.598848342895508,11.636024138866327,11.450145159012232,11.636024138866327,61000
1988-11-14,11.450139045715332,11.524490597960236,11.412963269592879,11.524490597960236,36200
1988-11-15,11.450139045715332,11.524490597960236,11.450139045715332,11.450139045715332,184200
1988-11-16,11.227093696594238,11.450148538248428,11.152742082709507,11.450148538248428,163400
1988-11-17,11.301440238952637,11.301440238952637,11.152737077913786,11.152737077913786,129000
1988-11-18,11.338614463806152,11.375790248933386,11.18991132329722,11.338614463806152,184600
1988-11-21,11.450139045715332,11.450139045715332,11.301435941225522,11.375787493470426,55400
1988-11-22,11.301440238952637,11.412967609731774,11.301440238952637,11.375791819472061,35800
1988-11-23,11.598848342895508,11.636024138866327,11.301441975128956,11.301441975128956,36400
1988-11-25,11.673202514648438,11.673202514648438,11.5616751020881,11.5616751020881,71800
1988-11-28,11.747547149658203,11.747547149658203,11.673195585419862,11.673195585419862,86200
1988-11-29,11.896248817443848,11.896248817443848,11.710369929671288,11.7475457072258,97200
1988-11-30,12.082132339477539,12.082132339477539,11.896253380408655,11.896253380408655,172000
1988-12-01,12.04495620727539,12.082131998038587,12.007780416512196,12.082131998038587,30200
1988-12-02,12.156485557556152,12.156485557556152,11.97060657349566,12.044958167119857,66200
1988-12-05,12.119305610656738,12.156481394738508,12.082129826574969,12.119305610656738,130600
1988-12-06,12.119305610656738,12.156481394738508,12.082129826574969,12.119305610656738,97200
1988-12-07,12.342364311218262,12.342364311218262,12.1193095345095,12.1193095345095,139000
1988-12-08,12.230834007263184,12.268009794519303,12.193658220007064,12.268009794519303,349600
1988-12-09,12.491068840026855,12.56542044026511,12.23083823919296,12.23083823919296,353200
1988-12-12,12.491063117980957,12.565859903118568,12.491063117980957,12.565859903118568,331600
1988-12-13,12.416271209716797,12.491068024233163,12.416271209716797,12.491068024233163,124600
1988-12-14,12.491063117980957,12.565859903118568,12.416266332843348,12.453664725412152,124800
1988-12-15,12.565861701965332,12.565861701965332,12.416268110275269,12.416268110275269,397600
1988-12-16,12.678053855895996,12.678053855895996,12.64065546694055,12.64065546694055,233800
1988-12-19,13.201627731323242,13.276424489007793,12.678050427531385,12.678050427531385,241400
1988-12-20,13.31382942199707,13.426024613755473,13.239032627491468,13.239032627491468,297400
1988-12-21,13.201627731323242,13.31382286785007,13.201627731323242,13.31382286785007,36800
1988-12-22,13.388630867004395,13.426029277247423,13.201638815789249,13.276435636275307,168800
1988-12-23,13.463428497314453,13.500826909806992,13.426030084821912,13.426030084821912,53000
1988-12-27,13.35122299194336,13.500816526867094,13.35122299194336,13.500816526867094,48200
1988-12-28,13.31382942199707,13.351227819249871,13.31382942199707,13.31382942199707,32800
1988-12-29,13.276429176330566,13.35122596042257,13.276429176330566,13.35122596042257,78800
1988-12-30,13.201627731323242,13.31382286785007,13.164229352480968,13.31382286785007,50000
1989-01-03,13.201627731323242,13.276424489007793,13.126830973638691,13.276424489007793,75000
1989-01-04,13.800009727478027,13.874806528168966,13.276432122641463,13.276432122641463,365000
1989-01-05,13.987001419067383,14.06179821809983,13.837407821002492,13.874806220518716,570800
1989-01-06,13.837398529052734,14.061788775469806,13.837398529052734,14.02439040106696,303200
1989-01-09,13.575613021850586,13.837401702712718,13.538214638870281,13.837401702712718,82400
1989-01-10,13.613016128540039,13.687812920455094,13.500820940667456,13.575617732582511,133800
1989-01-11,13.575613021850586,13.575613021850586,13.426019489929367,13.575613021850586,100600
1989-01-12,13.538222312927246,13.687815929644675,13.500823908747888,13.61301912128596,115000
1989-01-13,13.94959545135498,13.986993830581135,13.613010038319606,13.613010038319606,255600
1989-01-16,14.2861909866333,14.286190986633299,13.987003740839931,13.987003740839931,132400
1989-01-17,14.585372924804688,14.585372924804688,14.136592219426081,14.3235841800005,469800
1989-01-18,14.510581970214844,14.585378784494303,14.398386748795657,14.510581970214844,203400
1989-01-19,14.62277603149414,14.884564860702474,14.622776031494139,14.622776031494139,407000
1989-01-20,14.510581970214844,14.66017559877376,14.398386748795657,14.585378784494303,95200
1989-01-23,14.2861909866333,14.547979826702496,14.211394175184958,14.547979826702496,242000
1989-01-24,14.248785972595215,14.323582749354244,14.248785972595215,14.28618436097473,547600
1989-01-25,14.360981941223145,14.47317711263895,14.211388379335403,14.248786769807339,443400
1989-01-26,14.510581970214844,14.510581970214844,14.3235899345162,14.36098834165593,334000
1989-01-27,14.360981941223145,14.510575503110886,14.32358355075121,14.510575503110886,182800
1989-01-30,14.398381233215332,14.547974804469517,14.2113892691476,14.286186054774692,267400
1989-01-31,14.547981262207031,14.547981262207031,14.36098921513496,14.398387624549375,190200
1989-02-01,14.660168647766113,14.772363815988813,14.622770258358548,14.622770258358548,188600
1989-02-02,14.547981262207031,14.697574899864687,14.547981262207031,14.697574899864687,110000
1989-02-03,14.2861909866333,14.622776638150839,14.024402146564103,14.547979826702496,151000
1989-02-06,13.91220760345459,14.248793271280103,13.91220760345459,14.248793271280103,104400
1989-02-07,14.024397850036621,14.136593032836913,13.874804272969563,13.986999455769856,315600
1989-02-08,14.211389541625977,14.360983115748354,14.136592754564786,14.136592754564786,405800
1989-02-09,14.173998832702637,14.360990901735653,14.136600418896032,14.286194074122445,599400
1989-02-10,13.987001419067383,14.099196617616053,13.837407821002492,14.099196617616053,225600
1989-02-13,13.762608528137207,13.874803706355717,13.687811742658202,13.874803706355717,230600
1989-02-14,13.613016128540039,13.76260971237015,13.613016128540039,13.76260971237015,165000
1989-02-15,13.687807083129883,13.725205463138435,13.61301032311278,13.65040870312133,84600
1989-02-16,14.173998832702637,14.360990901735653,14.061803591282827,14.061803591282827,356400
1989-02-17,14.323585510253906,14.323585510253906,14.211390323489514,14.248788719077645,88200
1989-02-21,14.435783386230469,14.435783386230469,14.323588178565466,14.360986581120468,174400
1989-02-22,14.323585510253906,14.435780697018297,14.286187114665776,14.360983905842037,178400
1989-02-23,14.211389541625977,14.32358472221776,14.173991148095382,14.32358472221776,116000
1989-02-24,14.211389541625977,14.286186328687165,14.211389541625977,14.286186328687165,254400
1989-02-27,14.173998832702637,14.21139724650924,14.136600418896032,14.136600418896032,191000
1989-02-28,14.099206924438477,14.211402205004301,14.099206924438477,14.211402205004301,132600
1989-03-01,14.173998832702637,14.248795660315842,14.09920200508943,14.09920200508943,123200
1989-03-02,14.211389541625977,14.211389541625977,14.099194361034192,14.173991148095382,873400
1989-03-03,14.211389541625977,14.286186328687165,14.173991148095382,14.211389541625977,272600
1989-03-06,14.360981941223145,14.360981941223145,14.211388379335403,14.248786769807339,454400
1989-03-07,14.734968185424805,14.734968185424806,14.36098422132773,14.36098422132773,401000
1989-03-08,14.660168647766113,14.734965426581248,14.660168647766113,14.734965426581248,254800
1989-03-09,14.099206924438477,14.510589619846495,14.099206924438477,14.510589619846495,1174600
1989-03-10,13.91220760345459,14.09919964113543,13.91220760345459,14.061801233599262,493400
1989-03-13,13.874605178833008,14.062607959033997,13.83700462279281,13.9874068469536,297200
1989-03-14,13.949808120727539,14.100210364616784,13.949808120727539,14.100210364616784,454400
1989-03-15,14.175416946411133,14.213017521865803,14.062615220047118,14.137816370956461,454600
1989-03-16,14.137812614440918,14.288214876296673,14.137812614440918,14.137812614440918,571400
1989-03-17,13.949808120727539,14.137810925589095,13.874606998782916,14.137810925589095,134000
1989-03-20,13.649001121520996,13.874604445843657,13.536199459359665,13.874604445843657,161800
1989-03-21,13.197792053222656,13.686599166304976,13.197792053222656,13.648998619144798,808800
1989-03-22,13.047392845153809,13.272996179652145,13.009792289404086,13.047392845153809,439000
1989-03-23,13.122587203979492,13.197788276781667,13.047386131177317,13.047386131177317,212600
1989-03-27,13.084990501403809,13.122591048821635,13.04738995398598,13.122591048821635,205600
1989-03-28,13.272987365722656,13.348188427284823,13.12258524259832,13.12258524259832,602400
1989-03-29,13.385796546936035,13.498598203230442,13.385796546936037,13.460997651132306,212200
1989-03-30,13.61140251159668,13.61140251159668,13.461000273899478,13.461000273899478,273400
1989-03-31,13.761795043945312,13.761795043945312,13.611392912317495,13.611392912317495,178200
1989-04-03,13.761795043945312,13.91219717557313,13.761795043945312,13.836996109759221,217400
1989-04-04,13.160188674926758,13.799397839137487,12.821783823285784,13.799397839137487,1051200
1989-04-05,13.272987365722656,13.573791611971327,13.235386834941572,13.235386834941572,680600
1989-04-06,13.197792053222656,13.310593694703192,13.197792053222656,13.310593694703192,460800
1989-04-07,13.047392845153809,13.1977950681527,13.047392845153809,13.1977950681527,161600
1989-04-10,12.821786880493164,13.122591264786259,12.708985236383253,13.08499071674962,224000
1989-04-11,12.821786880493164,12.934588524603074,12.784186332456526,12.896987976566438,183600
1989-04-12,13.122587203979492,13.122587203979492,12.896983985572968,12.896983985572968,298200
1989-04-13,13.385796546936035,13.460997651132306,13.235394338543497,13.235394338543497,762400
1989-04-14,13.5361967086792,13.686598894331189,13.423395069440206,13.423395069440206,334200
1989-04-17,13.498594284057617,13.611395907601276,13.460993742876399,13.498594284057619,189200
1989-04-18,13.61140251159668,13.61140251159668,13.310598036202277,13.310598036202277,529400
1989-04-19,13.423384666442871,13.573786735534668,13.423384666442871,13.573786735534668,243800
1989-04-20,13.235390663146973,13.42339337143031,13.084988496520301,13.42339337143031,344800
1989-04-21,12.78418254852295,13.160187917597154,12.708981474708109,13.160187917597154,906200
1989-04-24,12.332978248596191,12.708983683004611,12.257777161714506,12.708983683004611,957600
1989-04-25,12.671380996704102,12.708981533786309,12.48337831129306,12.558579385457477,648400
1989-04-26,12.896995544433594,13.009797254734764,12.746593264032036,12.746593264032036,497000
1989-04-27,12.821786880493164,12.896987976566438,12.784186332456526,12.896987976566438,270800
1989-04-28,12.558584213256836,12.78418752247702,12.52098366172014,12.78418752247702,295200
1989-05-01,12.332978248596191,12.48338042235956,12.182576074832822,12.257777161714506,227600
1989-05-02,12.445777893066406,12.483378430507695,12.332976280742542,12.37057681818383,338600
1989-05-03,12.182580947875977,12.332983181800373,12.144980389394878,12.332983181800373,468400
1989-05-04,12.069779396057129,12.107379954923351,11.956977719458465,12.069779396057129,703600
1989-05-05,12.182580947875977,12.182580947875977,12.032178713951582,12.182580947875977,195400
1989-05-08,12.14498233795166,12.182582902465441,12.069781208924095,12.069781208924095,293200
1989-05-09,12.069779396057129,12.182581072655793,12.069779396057129,12.144980513789573,747600
1989-05-10,12.220176696777344,12.220176696777342,12.069774522047775,12.069774522047775,126200
1989-05-11,12.295382499694824,12.370583615900909,12.144980267282655,12.182580825385697,387600
1989-05-12,12.596181869506836,12.671382955294938,12.445779697930636,12.445779697930636,370800
1989-05-15,12.408178329467773,12.596181031429408,12.332977248683122,12.596181031429408,285600
